12.00,3.00,0.00
12.75,3.00,0.00
13.50,3.00,0.00
14.25,3.00,0.00
15.00,3.00,0.00
15.75,3.00,0.00
0.00,3.75,0.00
0.75,3.75,0.00
1.50,3.75,0.00
2.25,3.75,0.00
3.00,3.75,0.00
3.75,3.75,0.00
4.50,3.75,0.00
5.25,3.75,0.00
6.00,3.75,0.00
6.75,3.75,0.00
7.50,3.75,0.00
8.25,3.75,0.00
9.00,3.75,0.00
9.75,3.75,0.00
10.50,3.75,0.00
11.25,3.75,0.00
12.00,3.75,0.00
12.75,3.75,0.00
13.50,3.75,0.00
14.25,3.75,0.00
15.00,3.75,0.00
15.75,3.75,0.00
0.00,4.50,0.00
0.75,4.50,0.00
1.50,4.50,0.00
2.25,4.50,0.00
3.00,4.50,0.00
3.75,4.50,0.00
4.50,4.50,0.00
5.25,4.50,0.00
6.00,4.50,0.00
6.75,4.50,0.00
7.50,4.50,0.00
8.25,4.50,0.00
9.00,4.50,0.00
9.75,4.50,0.00
10.50,4.50,0.00
11.25,4.50,0.00
12.00,4.50,0.00
12.75,4.50,0.00
13.50,4.50,0.00
14.25,4.50,0.00
15.00,4.50,0.00
15.75,4.50,0.00
0.00,5.25,0.00
0.75,5.25,0.00
1.50,5.25,0.00
2.25,5.25,0.00
3.00,5.25,0.00
3.75,5.25,0.00
4.50,5.25,0.00
5.25,5.25,0.00
6.00,5.25,0.00
6.75,5.25,0.00
7.50,5.25,0.00
8.25,5.25,0.00
9.00,5.25,0.00
9.75,5.25,0.00
10.50,5.25,0.00
11.25,5.25,0.00
12.00,5.25,0.00
12.75,5.25,0.00
13.50,5.25,0.00
14.25,5.25,0.00
15.00,5.25,0.00
15.75,5.25,0.00
0.00,6.00,0.00
0.75,6.00,0.00
1.50,6.00,0.00
2.25,6.00,0.00
3.00,6.00,0.00
3.75,6.00,0.00
4.50,6.00,0.00
5.25,6.00,0.00
6.00,6.00,0.00
6.75,6.00,0.00
7.50,6.00,0.00
8.25,6.00,0.00
9.00,6.00,0.00
9.75,6.00,0.00
10.50,6.00,0.00
11.25,6.00,0.00
12.00,6.00,0.00
12.75,6.00,0.00
13.50,6.00,0.00
14.25,6.00,0.00
15.00,6.00,0.00
15.75,6.00,0.00
0.00,6.75,0.00
0.75,6.75,0.00
1.50,6.75,0.00
2.25,6.75,0.00
3.00,6.75,0.00
3.75,6.75,0.00
4.50,6.75,0.00
5.25,6.75,0.00
6.00,6.75,0.00
6.75,6.75,0.00
7.50,6.75,0.00
8.25,6.75,0.00
9.00,6.75,0.00
9.75,6.75,0.00
10.50,6.75,0.00
11.25,6.75,0.00
12.00,6.75,0.00
12.75,6.75,0.00
13.50,6.75,0.00
14.25,6.75,0.00
15.00,6.75,0.00
15.75,6.75,0.00
0.00,7.50,0.00
0.75,7.50,0.00
1.50,7.50,0.00
2.25,7.50,0.00
3.00,7.50,0.00
3.75,7.50,0.00
4.50,7.50,0.00
5.25,7.50,0.00
6.00,7.50,0.00
6.75,7.50,0.00
7.50,7.50,0.00
8.25,7.50,0.00
9.00,7.50,0.00
9.75,7.50,0.00
10.50,7.50,0.00
11.25,7.50,0.00
12.00,7.50,0.00
12.75,7.50,0.00
13.50,7.50,0.00
14.25,7.50,0.00
15.00,7.50,0.00
15.75,7.50,0.00
0.00,8.25,0.00
0.75,8.25,0.00
1.50,8.25,0.00
2.25,8.25,0.00
3.00,8.25,0.00
3.75,8.25,0.00
4.50,8.25,0.00
5.25,8.25,0.00
6.00,8.25,0.00
6.75,8.25,0.00
7.50,8.25,0.00
8.25,8.25,0.00
9.00,8.25,0.00
9.75,8.25,0.00
10.50,8.25,0.00
11.25,8.25,0.00
12.00,8.25,0.00
12.75,8.25,0.00
13.50,8.25,0.00
14.25,8.25,0.00
15.00,8.25,0.00
15.75,8.25,0.00
0.00,9.00,0.00
0.75,9.00,0.00
1.50,9.00,0.00
2.25,9.00,0.00
3.00,9.00,0.00
3.75,9.00,0.00
4.50,9.00,0.00
5.25,9.00,0.00
6.00,9.00,0.00
6.75,9.00,0.00
7.50,9.00,0.00
8.25,9.00,0.00
9.00,9.00,0.00
9.75,9.00,0.00
10.50,9.00,0.00
11.25,9.00,0.00
12.00,9.00,0.00
12.75,9.00,0.00
13.50,9.00,0.00
14.25,9.00,0.00
15.00,9.00,0.00
15.75,9.00,0.00
0.00,9.75,0.00
0.75,9.75,0.00
1.50,9.75,0.00
2.25,9.75,0.00
3.00,9.75,0.00
3.75,9.75,0.00
4.50,9.75,0.00
5.25,9.75,0.00
6.00,9.75,0.00
6.75,9.75,0.00
7.50,9.75,0.00
8.25,9.75,0.00
9.00,9.75,0.00
9.75,9.75,0.00
10.50,9.75,0.00
11.25,9.75,0.00
12.00,9.75,0.00
12.75,9.75,0.00
13.50,9.75,0.00
14.25,9.75,0.00
15.00,9.75,0.00
15.75,9.75,0.00
0.00,10.50,0.00
0.75,10.50,0.00
1.50,10.50,0.00
2.25,10.50,0.00
3.00,10.50,0.00
3.75,10.50,0.00
4.50,10.50,0.00
5.25,10.50,0.00
6.00,10.50,0.00
6.75,10.50,0.00
7.50,10.50,0.00
8.25,10.50,0.00
9.00,10.50,0.00
9.75,10.50,0.00
10.50,10.50,0.00
11.25,10.50,0.00
12.00,10.50,0.00
12.75,10.50,0.00
13.50,10.50,0.00
14.25,10.50,0.00
15.00,10.50,0.00
15.75,10.50,0.00
0.00,11.25,0.00
0.75,11.25,0.00
1.50,11.25,0.00
2.25,11.25,0.00
3.00,11.25,0.00
3.75,11.25,0.00
4.50,11.25,0.00
5.25,11.25,0.00
6.00,11.25,0.00
6.75,11.25,0.00
7.50,11.25,0.00
8.25,11.25,0.00
9.00,11.25,0.00
9.75,11.25,0.00
10.50,11.25,0.00
11.25,11.25,0.00
12.00,11.25,0.00
12.75,11.25,0.00
13.50,11.25,0.00
14.25,11.25,0.00
15.00,11.25,0.00
15.75,11.25,0.00
0.00,12.00,0.00
0.75,12.00,0.00
1.50,12.00,0.00
2.25,12.00,0.00
3.00,12.00,0.00
3.75,12.00,0.00
4.50,12.00,0.00
5.25,12.00,0.00
6.00,12.00,0.00
6.75,12.00,0.00
7.50,12.00,0.00
8.25,12.00,0.00
9.00,12.00,0.00
9.75,12.00,0.00
10.50,12.00,0.00
11.25,12.00,0.00
12.00,12.00,0.00
12.75,12.00,0.00
13.50,12.00,0.00
14.25,12.00,0.00
15.00,12.00,0.00
15.75,12.00,0.00
0.00,12.75,0.00
0.75,12.75,0.00
1.50,12.75,0.00
2.25,12.75,0.00
3.00,12.75,0.00
3.75,12.75,0.00
4.50,12.75,0.00
5.25,12.75,0.00
6.00,12.75,0.00
6.75,12.75,0.00
7.50,12.75,0.00
8.25,12.75,0.00
9.00,12.75,0.00
9.75,12.75,0.00
10.50,12.75,0.00
11.25,12.75,0.00
12.00,12.75,0.00
12.75,12.75,0.00
13.50,12.75,0.00
14.25,12.75,0.00
15.00,12.75,0.00
15.75,12.75,0.00
0.00,13.50,0.00
0.75,13.50,0.00
1.50,13.50,0.00
2.25,13.50,0.00
3.00,13.50,0.00
3.75,13.50,0.00
4.50,13.50,0.00
5.25,13.50,0.00
6.00,13.50,0.00
6.75,13.50,0.00
7.50,13.50,0.00
8.25,13.50,0.00
9.00,13.50,0.00
9.75,13.50,0.00
10.50,13.50,0.00
11.25,13.50,0.00
12.00,13.50,0.00
12.75,13.50,0.00
13.50,13.50,0.00
14.25,13.50,0.00
15.00,13.50,0.00
15.75,13.50,0.00
0.00,14.25,0.00
0.75,14.25,0.00
1.50,14.25,0.00
2.25,14.25,0.00
3.00,14.25,0.00
3.75,14.25,0.00
4.50,14.25,0.00
5.25,14.25,0.00
6.00,14.25,0.00
6.75,14.25,0.00
7.50,14.25,0.00
8.25,14.25,0.00
9.00,14.25,0.00
9.75,14.25,0.00
10.50,14.25,0.00
11.25,14.25,0.00
12.00,14.25,0.00
12.75,14.25,0.00
13.50,14.25,0.00
14.25,14.25,0.00
15.00,14.25,0.00
15.75,14.25,0.00
0.00,15.00,0.00
0.75,15.00,0.00
1.50,15.00,0.00
2.25,15.00,0.00
3.00,15.00,0.00
3.75,15.00,0.00
4.50,15.00,0.00
5.25,15.00,0.00
6.00,15.00,0.00
6.75,15.00,0.00
7.50,15.00,0.00
8.25,15.00,0.00
9.00,15.00,0.00
9.75,15.00,0.00
10.50,15.00,0.00
11.25,15.00,0.00
12.00,15.00,0.00
12.75,15.00,0.00
13.50,15.00,0.00
14.25,15.00,0.00
15.00,15.00,0.00
15.75,15.00,0.00
0.00,15.75,0.00
0.75,15.75,0.00
1.50,15.75,0.00
2.25,15.75,0.00
3.00,15.75,0.00
3.75,15.75,0.00
4.50,15.75,0.00
5.25,15.75,0.00
6.00,15.75,0.00
6.75,15.75,0.00
7.50,15.75,0.00
8.25,15.75,0.00
9.00,15.75,0.00
9.75,15.75,0.00
10.50,15.75,0.00
11.25,15.75,0.00
12.00,15.75,0.00
12.75,15.75,0.00
13.50,15.75,0.00
14.25,15.75,0.00
15.00,15.75,0.00
15.75,15.75,0.00
0.00,16.50,0.00
0.75,16.50,0.00
1.50,16.50,0.00
2.25,16.50,0.00
3.00,16.50,0.00
3.75,16.50,0.00
4.50,16.50,0.00
5.25,16.50,0.00
6.00,16.50,0.00
6.75,16.50,0.00
7.50,16.50,0.00
8.25,16.50,0.00
9.00,16.50,0.00
9.75,16.50,0.00
10.50,16.50,0.00
11.25,16.50,0.00
12.00,16.50,0.00
12.75,16.50,0.00
13.50,16.50,0.00
14.25,16.50,0.00
15.00,16.50,0.00
15.75,16.50,0.00
0.00,17.25,0.00
0.75,17.25,0.00
1.50,17.25,0.00
2.25,17.25,0.00
3.00,17.25,0.00
3.75,17.25,0.00
4.50,17.25,0.00
5.25,17.25,0.00
6.00,17.25,0.00
6.75,17.25,0.00
7.50,17.25,0.00
8.25,17.25,0.00
9.00,17.25,0.00
9.75,17.25,0.00
10.50,17.25,0.00
11.25,17.25,0.00
12.00,17.25,0.00
12.75,17.25,0.00
13.50,17.25,0.00
14.25,17.25,0.00
15.00,17.25,0.00
15.75,17.25,0.00
0.00,18.00,0.00
0.75,18.00,0.00
1.50,18.00,0.00
2.25,18.00,0.00
3.00,18.00,0.00
3.75,18.00,0.00
4.50,18.00,0.00
5.25,18.00,0.00
6.00,18.00,0.00
6.75,18.00,0.00
7.50,18.00,0.00
8.25,18.00,0.00
9.00,18.00,0.00
9.75,18.00,0.00
10.50,18.00,0.00
11.25,18.00,0.00
12.00,18.00,0.00
12.75,18.00,0.00
13.50,18.00,0.00
14.25,18.00,0.00
15.00,18.00,0.00
15.75,18.00,0.00
0.00,18.75,0.00
0.75,18.75,0.00
1.50,18.75,0.00
2.25,18.75,0.00
3.00,18.75,0.00
3.75,18.75,0.00
4.50,18.75,0.00
5.25,18.75,0.00
6.00,18.75,0.00
6.75,18.75,0.00
7.50,18.75,0.00
8.25,18.75,0.00
9.00,18.75,0.00
9.75,18.75,0.00
10.50,18.75,0.00
11.25,18.75,0.00
12.00,18.75,0.00
12.75,18.75,0.00
13.50,18.75,0.00
14.25,18.75,0.00
15.00,18.75,0.00
15.75,18.75,0.00
0.00,19.50,0.00
0.75,19.50,0.00
1.50,19.50,0.00
2.25,19.50,0.00
3.00,19.50,0.00
3.75,19.50,0.00
4.50,19.50,0.00
5.25,19.50,0.00
6.00,19.50,0.00
6.75,19.50,0.00
7.50,19.50,0.00
8.25,19.50,0.00
9.00,19.50,0.00
9.75,19.50,0.00
10.50,19.50,0.00
11.25,19.50,0.00
12.00,19.50,0.00
12.75,19.50,0.00
13.50,19.50,0.00
14.25,19.50,0.00
15.00,19.50,0.00
15.75,19.50,0.00
0.00,20.25,0.00
0.75,20.25,0.00
1.50,20.25,0.00
2.25,20.25,0.00
3.00,20.25,0.00
3.75,20.25,0.00
4.50,20.25,0.00
5.25,20.25,0.00
6.00,20.25,0.00
6.75,20.25,0.00
7.50,20.25,0.00
8.25,20.25,0.00
9.00,20.25,0.00
9.75,20.25,0.00
10.50,20.25,0.00
11.25,20.25,0.00
12.00,20.25,0.00
12.75,20.25,0.00
13.50,20.25,0.00
14.25,20.25,0.00
15.00,20.25,0.00
15.75,20.25,0.00
0.00,21.00,0.00
0.75,21.00,0.00
1.50,21.00,0.00
2.25,21.00,0.00
3.00,21.00,0.00
3.75,21.00,0.00
4.50,21.00,0.00
5.25,21.00,0.00
6.00,21.00,0.00
6.75,21.00,0.00
7.50,21.00,0.00
8.25,21.00,0.00
9.00,21.00,0.00
9.75,21.00,0.00
10.50,21.00,0.00
11.25,21.00,0.00
12.00,21.00,0.00
12.75,21.00,0.00
13.50,21.00,0.00
14.25,21.00,0.00
15.00,21.00,0.00
15.75,21.00,0.00
0.00,21.75,0.00
0.75,21.75,0.00
1.50,21.75,0.00
2.25,21.75,0.00
3.00,21.75,0.00
3.75,21.75,0.00
4.50,21.75,0.00
5.25,21.75,0.00
6.00,21.75,0.00
6.75,21.75,0.00
7.50,21.75,0.00
8.25,21.75,0.00
9.00,21.75,0.00
9.75,21.75,0.00
10.50,21.75,0.00
11.25,21.75,0.00
12.00,21.75,0.00
12.75,21.75,0.00
13.50,21.75,0.00
14.25,21.75,0.00
15.00,21.75,0.00
15.75,21.75,0.00
0.00,22.50,0.00
0.75,22.50,0.00
1.50,22.50,0.00
2.25,22.50,0.00
3.00,22.50,0.00
3.75,22.50,0.00
4.50,22.50,0.00
5.25,22.50,0.00
6.00,22.50,0.00
6.75,22.50,0.00
7.50,22.50,0.00
8.25,22.50,0.00
9.00,22.50,0.00
9.75,22.50,0.00
10.50,22.50,0.00
11.25,22.50,0.00
12.00,22.50,0.00
12.75,22.50,0.00
13.50,22.50,0.00
14.25,22.50,0.00
15.00,22.50,0.00
15.75,22.50,0.00
0.00,23.25,0.00
0.75,23.25,0.00
1.50,23.25,0.00
2.25,23.25,0.00
3.00,23.25,0.00
3.75,23.25,0.00
4.50,23.25,0.00
5.25,23.25,0.00
6.00,23.25,0.00
6.75,23.25,0.00
7.50,23.25,0.00
8.25,23.25,0.00
9.00,23.25,0.00
9.75,23.25,0.00
10.50,23.25,0.00
11.25,23.25,0.00
12.00,23.25,0.00
12.75,23.25,0.00
13.50,23.25,0.00
14.25,23.25,0.00
15.00,23.25,0.00
15.75,23.25,0.00
