8,64,0
16,64,0
24,64,0
32,64,0
40,64,0
48,64,0
56,64,0
64,64,0
72,64,0
80,64,0
88,64,0
96,64,0
104,64,0
112,64,0
120,64,0
128,64,0
136,64,0
144,64,0
152,64,0
160,64,0
168,64,0
0,72,0
8,72,0
16,72,0
24,72,0
32,72,0
40,72,0
48,72,0
56,72,0
64,72,0
72,72,0
80,72,0
88,72,0
96,72,0
104,72,0
112,72,0
120,72,0
128,72,0
136,72,0
144,72,0
152,72,0
160,72,0
168,72,0
0,80,0
8,80,0
16,80,0
24,80,0
32,80,0
40,80,0
48,80,0
56,80,0
64,80,0
72,80,0
80,80,0
88,80,0
96,80,0
104,80,0
112,80,0
120,80,0
128,80,0
136,80,0
144,80,0
152,80,0
160,80,0
168,80,0
0,88,0
8,88,0
16,88,0
24,88,0
32,88,0
40,88,0
48,88,0
56,88,0
64,88,0
72,88,0
80,88,0
88,88,0
96,88,0
104,88,0
112,88,0
120,88,0
128,88,0
136,88,0
144,88,0
152,88,0
160,88,0
168,88,0
0,96,0
8,96,0
16,96,0
24,96,0
32,96,0
40,96,0
48,96,0
56,96,0
64,96,0
72,96,0
80,96,0
88,96,0
96,96,0
104,96,0
112,96,0
120,96,0
128,96,0
136,96,0
144,96,0
152,96,0
160,96,0
168,96,0
0,104,0
8,104,0
16,104,0
24,104,0
32,104,0
40,104,0
48,104,0
56,104,0
64,104,0
72,104,0
80,104,0
88,104,0
96,104,0
104,104,0
112,104,0
120,104,0
128,104,0
136,104,0
144,104,0
152,104,0
160,104,0
168,104,0
0,112,0
8,112,0
16,112,0
24,112,0
32,112,0
40,112,0
48,112,0
56,112,0
64,112,0
72,112,0
80,112,0
88,112,0
96,112,0
104,112,0
112,112,0
120,112,0
128,112,0
136,112,0
144,112,0
152,112,0
160,112,0
168,112,0
0,120,0
8,120,0
16,120,0
24,120,0
32,120,0
40,120,0
48,120,0
56,120,0
64,120,0
72,120,0
80,120,0
88,120,0
96,120,0
104,120,0
112,120,0
120,120,0
128,120,0
136,120,0
144,120,0
152,120,0
160,120,0
168,120,0
0,128,0
8,128,0
16,128,0
24,128,0
32,128,0
40,128,0
48,128,0
56,128,0
64,128,0
72,128,0
80,128,0
88,128,0
96,128,0
104,128,0
112,128,0
120,128,0
128,128,0
136,128,0
144,128,0
152,128,0
160,128,0
168,128,0
0,136,0
8,136,0
16,136,0
24,136,0
32,136,0
40,136,0
48,136,0
56,136,0
64,136,0
72,136,0
80,136,0
88,136,0
96,136,0
104,136,0
112,136,0
120,136,0
128,136,0
136,136,0
144,136,0
152,136,0
160,136,0
168,136,0
0,144,0
8,144,0
16,144,0
24,144,0
32,144,0
40,144,0
48,144,0
56,144,0
64,144,0
72,144,0
80,144,0
88,144,0
96,144,0
104,144,0
112,144,0
120,144,0
128,144,0
136,144,0
144,144,0
152,144,0
160,144,0
168,144,0
0,152,0
8,152,0
16,152,0
24,152,0
32,152,0
40,152,0
48,152,0
56,152,0
64,152,0
72,152,0
80,152,0
88,152,0
96,152,0
104,152,0
112,152,0
120,152,0
128,152,0
136,152,0
144,152,0
152,152,0
160,152,0
168,152,0
0,160,0
8,160,0
16,160,0
24,160,0
32,160,0
40,160,0
48,160,0
56,160,0
64,160,0
72,160,0
80,160,0
88,160,0
96,160,0
104,160,0
112,160,0
120,160,0
128,160,0
136,160,0
144,160,0
152,160,0
160,160,0
168,160,0
0,168,0
8,168,0
16,168,0
24,168,0
32,168,0
40,168,0
48,168,0
56,168,0
64,168,0
72,168,0
80,168,0
88,168,0
96,168,0
104,168,0
112,168,0
120,168,0
128,168,0
136,168,0
144,168,0
152,168,0
160,168,0
168,168,0
0,176,0
8,176,0
16,176,0
24,176,0
32,176,0
40,176,0
48,176,0
56,176,0
64,176,0
72,176,0
80,176,0
88,176,0
96,176,0
104,176,0
112,176,0
120,176,0
128,176,0
136,176,0
144,176,0
152,176,0
160,176,0
168,176,0
0,184,0
8,184,0
16,184,0
24,184,0
32,184,0
40,184,0
48,184,0
56,184,0
64,184,0
72,184,0
80,184,0
88,184,0
96,184,0
104,184,0
112,184,0
120,184,0
128,184,0
136,184,0
144,184,0
152,184,0
160,184,0
168,184,0
0,192,0
8,192,0
16,192,0
24,192,0
32,192,0
40,192,0
48,192,0
56,192,0
64,192,0
72,192,0
80,192,0
88,192,0
96,192,0
104,192,0
112,192,0
120,192,0
128,192,0
136,192,0
144,192,0
152,192,0
160,192,0
168,192,0
0,200,0
8,200,0
16,200,0
24,200,0
32,200,0
40,200,0
48,200,0
56,200,0
64,200,0
72,200,0
80,200,0
88,200,0
96,200,0
104,200,0
112,200,0
120,200,0
128,200,0
136,200,0
144,200,0
152,200,0
160,200,0
168,200,0
0,208,0
8,208,0
16,208,0
24,208,0
32,208,0
40,208,0
48,208,0
56,208,0
64,208,0
72,208,0
80,208,0
88,208,0
96,208,0
104,208,0
112,208,0
120,208,0
128,208,0
136,208,0
144,208,0
152,208,0
160,208,0
168,208,0
0,216,0
8,216,0
16,216,0
24,216,0
32,216,0
40,216,0
48,216,0
56,216,0
64,216,0
72,216,0
80,216,0
88,216,0
96,216,0
104,216,0
112,216,0
120,216,0
128,216,0
136,216,0
144,216,0
152,216,0
160,216,0
168,216,0
0,224,0
8,224,0
16,224,0
24,224,0
32,224,0
40,224,0
48,224,0
56,224,0
64,224,0
72,224,0
80,224,0
88,224,0
96,224,0
104,224,0
112,224,0
120,224,0
128,224,0
136,224,0
144,224,0
152,224,0
160,224,0
168,224,0
0,232,0
8,232,0
16,232,0
24,232,0
32,232,0
40,232,0
48,232,0
56,232,0
64,232,0
72,232,0
80,232,0
88,232,0
96,232,0
104,232,0
112,232,0
120,232,0
128,232,0
136,232,0
144,232,0
152,232,0
160,232,0
168,232,0
0,240,0
8,240,0
16,240,0
24,240,0
32,240,0
40,240,0
48,240,0
56,240,0
64,240,0
72,240,0
80,240,0
88,240,0
96,240,0
104,240,0
112,240,0
120,240,0
128,240,0
136,240,0
144,240,0
152,240,0
160,240,0
168,240,0
0,248,0
8,248,0
16,248,0
24,248,0
32,248,0
40,248,0
48,248,0
56,248,0
64,248,0
72,248,0
80,248,0
88,248,0
96,248,0
104,248,0
112,248,0
120,248,0
128,248,0
136,248,0
144,248,0
152,248,0
160,248,0
168,248,0
